url,title,duration_seconds,duration_minutes,view_count,description,transcript_downloaded,summary_done
https://www.youtube.com/watch?v=eOnIWDMNyfE,The Nutritional Scientist: Do Not Eat After 9pm! Link Between Chewing & Belly Fat!,7889,131.48,773322,"Dr Sarah Berry is a Professor in the Department of Nutritional Sciences at King's College London and Chief Scientist at ZOE. She is also the lead nutritional scientist on the PREDICT program,...",,
https://www.youtube.com/watch?v=qpBnYB0I6_0,US ELECTION DEBATE: What Trump’s Return REALLY Means For The World! Is The UK About To Collapse?,6030,100.5,3530603,"Trump has taken the oath of office, but what does this really mean for the future of the world?    The Diary Of A CEO’s first ever election round table is joined by three renowned voices:...",,
https://www.youtube.com/watch?v=sFkR34AMPw8,"The Money Making Expert: The 7,11,4 Hack That Turns $1 Into $10K Per Month! Daniel Priestley",7953,132.55,3782588,Daniel Priestley is an award-winning serial entrepreneur who has built the entrepreneur accelerator company Dent Global and co-founded the quiz marketing platform Score App. He is the author...,,
https://www.youtube.com/watch?v=B7tnfSPySb0,The Keto Psychiatrist: What Keto Is Really Doing To Your Body! Can It Cure 43% Of Mental Illness?,6424,107.07,2274157,"Dr Georgia Ede is a Harvard trained psychiatrist specialising in nutritional and metabolic psychiatry. She is the author of the book, ‘Change Your Diet, Change Your Mind: A powerful plan...",,
https://www.youtube.com/watch?v=Hik6OY-nk4c,Jordan B Peterson: You Need To Listen To Your Wife! We've Built A Lonely & Sexless Society!,8870,147.83,2128607,"Dr Jordan Peterson is a world-renowned former Professor of Psychology at the University of Toronto, and co-founder of the online education platform Peterson Academy. He is the author of bestselling...",,
https://www.youtube.com/watch?v=IgW1jepnJp4,"Get Your Sex Life Back! What Everyone Gets Wrong About Sex, Libido & Erectile Dysfunction - Dr Khera",5909,98.48,790612,"Dr Mohit Khera is a Professor of Urology at Baylor College of Medicine specialising in male and female sexual dysfunction. He is also the co-author of the book, ‘RE-COUPLING: A Couple's 4-step...",,
https://www.youtube.com/watch?v=It5_C6AF1pk,Exercise & Nutrition Scientist: The Truth About Exercise On Your Period! Take These 4 Supplements!,7444,124.07,1698854,"Is mainstream exercise advice sexist? Dr Stacy Sims reveals the science-backed secrets for optimal health and fitness every women needs.    Dr Stacy Sims is an exercise physiologist, nutrition...",,
https://www.youtube.com/watch?v=R6xbXOp7wDA,Dopamine Expert: Doing This Once A Day Fixes Your Dopamine! What Alcohol Is Doing To Your Brain!,7900,131.67,5537875,Dr Anna Lembke is Professor of Psychiatry at Stanford University School of Medicine and chief of the Stanford Addiction Medicine Dual Diagnosis Clinic. She is the author of bestselling books...,,
https://www.youtube.com/watch?v=jyCJeglqCe4,How To Make Money.... 7 Hacks That Are PROVEN To Work!,4877,81.28,3196259,"2024 has been a year of shocks and surprises, before starting the new year, here is the expert knowledge you need to not just survive but financially thrive in 2025  00:00 Intro 01:42 Investing...",,
https://www.youtube.com/watch?v=RvjR9GM2kX8,The Behaviour Expert: Instantly Read Any Room & How To Hack Your Discipline! Chase Hughes,7517,125.28,4339568,"Chase Hughes is a former US Navy Chief and leading behaviour expert and body language master. He is the bestselling author of books such as, ‘The Behavior Operations Manual: Neuro-Cognitive...",,
https://www.youtube.com/watch?v=Qx5J5nwDBTo,The Body Trauma Expert: This Eye Movement Trick Can Fix Your Trauma! The Body Keeps The Score!,7375,122.92,961483,Bessel van der Kolk is Professor of Psychiatry at Boston University School of Medicine and President of the Trauma Research Foundation. He is the author of the global bestselling book ‘The...,,
https://www.youtube.com/watch?v=fajtQSCHfvE,Dr. Martha Beck (Oprah's Life Coach): This Weird Trick Reduces Anxiety & Fixed My Childhood Trauma!,8207,136.78,2057416,"Dr. Martha Beck, Ph.D., a Harvard-educated sociologist, known as Oprah's life coach, bestselling author, and leading authority on personal growth, resolving childhood trauma and fixing anxiety....",,
https://www.youtube.com/watch?v=eTkFItOG3Kk,"Reid Hoffman, LinkedIn Founder: It’s Time To Quit Your Job When You Feel This! Trump Will Punish Me!",10333,172.22,1068147,"Reid Hoffman is the Founder of LinkedIn, founding member of Paypal, early investor in Airbnb And Facebook. He worked along side the very best in tech including Elon Musk And Peter Thiel.  00:00...",,
https://www.youtube.com/watch?v=rDyTyppGxSg,"MrBallen (Former Navy SEAL): If You Feel Lost, Here's How To Turn Your Life Around In 2025!",7418,123.63,1024405,"From rock bottom to Navy SEAL, and then to storytelling YouTube star from John Allen to MrBallen, he reveals what it takes to reimagine your life's path.  00:00 Intro 02:03 Becoming MrBallen...",,
https://www.youtube.com/watch?v=VHUrdELKjDw,"Body Language Expert: Stop Using This, It’s Making People Dislike You, So Are These Subtle Mistakes!",9815,163.58,11718513,"Vanessa Van Edwards is the founder of ‘Science of People’, which gives people science-backed skills to improve communication and leadership. She is also the bestselling author of ‘Captivate:...",,
https://www.youtube.com/watch?v=LLMCd3WbgGk,Orgasm Queen: Do This For 20 Minutes Before Having Sex & Your Sex Will Feel Brand New!,6898,114.97,5114188,"Susan Bratton is a renowned relationship and intimacy expert. She is the CEO of ‘The 20’ and ‘Personal Life Media’ and the bestselling author of 34 books including, ‘Relationship...",,
https://www.youtube.com/watch?v=LiIs5X56JMI,Brian Keating: I’m Spending $200 Million To Explore Existence! How God Fits Into Science Explained!,6595,109.92,2399851,"Professor Brian Keating is a cosmologist and experimental physicist at the University of California San Diego. He is the host of the ‘Into The Impossible’ podcast and author of the books,...",,
https://www.youtube.com/watch?v=7-ZCglrexbo,Ex-CIA Spy: China Is Preparing & We're Not Paying Attention! Here's What Happens If They Takeover!,8144,135.73,1510750,"Mike Baker is a former CIA covert operations officer and security expert, and host of The President's Daily Brief podcast. He is also the co-founder and CEO of the global intelligence and security...",,
https://www.youtube.com/watch?v=MGposaKNJKQ,Women Health Expert: Birth Control Changes Who You Are & How You Feel About Your Partner!,6767,112.78,836403,"From sabotaging sex to axing attraction, new research is showing that the birth control pill can have impacts you never imagined  Dr Sarah Hill is a renowned evolutionary social psychologist...",,
https://www.youtube.com/watch?v=RSyX_665sEw,The Savings Expert: Are You Under 45? You Won't Get A Pension! Don't Buy A House! - Jaspreet Singh,8927,148.78,6029698,Revealing what hedge funds and multinational banks don't want you to know about building wealth! Jaspreet Singh is spilling secrets and helping everyday people find financial freedom. Jaspreet...,,
https://www.youtube.com/watch?v=rObAX1r8r0s,No.1 Toxicologist: These Products Were Making Me Infertile And Are Harming Our Kids!,7180,119.67,4574111,"Dr Yvonne Burkart is a PhD Toxicologist and former Senior Toxicologist in the flavour and fragrance industry. She is also the creator of the YouTube channel, ‘Yvonne Burkart, PhD’.   00:00...",,
https://www.youtube.com/watch?v=2Zg--ouGl7c,"Ex Google CEO: AI Can Create Deadly Viruses! If We See This, We Must Turn Off AI!",6577,109.62,2108138,"Eric Schmidt is the former CEO of Google and co-founder of Schmidt Sciences. He is also the author of bestselling books such as, ‘The New Digital Age’ and ‘Genesis: Artificial Intelligence,...",,
https://www.youtube.com/watch?v=p3fSwd1cF08,Dr Sampson: Your Oral Microbiome Is Linked To This Disease!,5638,93.97,1328243,"Dr Victoria Sampson is an award-winning functional dentist, researcher, and founder of the multidisciplinary oral health centre, The Health Society Labs. She is also the first dentist in the...",,
https://www.youtube.com/watch?v=XyhhwVJB9Z4,"The Investing & Crypto Expert: ""We Only Have 6 Years Until Everything Changes!"" - Raoul Pal",7985,133.08,5172667,"The clock is ticking – Raoul Pal reveals how AI will transform the global economy and why crypto might be your best chance of survival. Bitcoin, Ethereum, Solana, Tether, Solana, Dogecoin,...",,
https://www.youtube.com/watch?v=inwyi6Zdeo8,"Scott Galloway: ""There Is A 33% Chance That Trump Dies In Office!""",6888,114.8,1163332,"On November 5th, the fate of America's future hangs in the balance, Scott Galloway is back to provide a preview on the 2 possible America's.  In this conversation, Scott and Steven discuss...",,
https://www.youtube.com/watch?v=ZkNVSju99HY,Ex-Pentagon Official: The U.S Isn't Telling The Truth! Top-Secret UFO Encounters Finally Uncovered!,5672,94.53,4232100,"Are we alone in the universe? If we aren't, are we among friends or enemies? A former top U.S. official reveals the classified UFO secrets that the Pentagon has hidden for years.  Luis Elizondo...",,
https://www.youtube.com/watch?v=oAgGirY-GUQ,Divorce Expert: Slippage Is Tearing Marriages Apart! If Kids Are Your Priority You’ll Divorce!,9827,163.78,2240365,"James Sexton is America’s top divorce lawyer and author of the bestselling marriage and relationship advice book, 'How to Stay in Love: Practical Wisdom from an Unexpected Source'.  00:00...",,
https://www.youtube.com/watch?v=8LjNUabIJOk,Explicit Content Debate: The Unseen Dangers Of Nofap & The Adult Industry Is Exploiting Our Brains!,8718,145.3,1039596,"The Diary Of A CEO’s first ever panel discussion is joined by three world-leading experts: Dr Alok Kanojia, Dr Rena D Malik, and Erika Lust.   Dr Alok Kanojia is a Harvard-trained psychiatrist...",,
https://www.youtube.com/watch?v=FsztuzyXdhY,Trevor Noah: My Depression Was Linked To ADHD! Why I Left The Daily Show!,9537,158.95,7761206,"Trevor Noah is a comedian and former host of the satirical news programme, ‘The Daily Show’. He is also host of the podcast ‘What Now? with Trevor Noah’ and author of the best-selling...",,
https://www.youtube.com/watch?v=pz6jhMPA-2w,"Ramit Sethi: Never Split The Bill, It's A Red Flag & Renting Isn't Wasting Money!",6601,110.02,1865820,"Ramit Sethi is the host of the Netflix series ‘How to Get Rich’ and author of the best-selling book, ‘I Will Teach You to Be Rich’. He is also founder of the podcast, ‘Money For Couples...",,
https://www.youtube.com/watch?v=6bL24eHvwoc,"Boris Johnson: ""They Were Looking at Engineering the Virus” & “The Government Tried To Bribe Me!""",6818,113.63,1631172,"Boris Johnson is the former UK Prime Minister, serving from 2019 to 2022. He was the 55th Prime Minister, led through 3 of the biggest crises of the last century, and is one of the most controversi...",,
https://www.youtube.com/watch?v=VaVC3PAWqLk,"The Cancer Doctor: ""This Common Food Is Making Cancer Worse!""",5854,97.57,8558415,"Dr Thomas Seyfried is a Professor of biology, genetics, and biochemistry at Boston College. He has over 150 peer-reviewed publications and is also the author of books such as, ‘Cancer as...",,
https://www.youtube.com/watch?v=SWjzjClBCO4,The No.1 Eye Doctor: They’re Lying To You About Blue Light! The Truth About Floaters!,6166,102.77,2677517,"Dr Joseph Allen is an optometrist and leading expert in eye health. He is the creator of the ‘Doctor Eye Health’ YouTube channel and host of the podcast, ‘Eye Give A Damn!’.   00:00...",,
